NA,"It was measured in standing trees , or snags , additional to the basal diameter ; Diameter at breast height ; ; Datagroup description : Diameter at breast height ; Instrumentation : diameter tape , calliper ( derived from datagroup ) ; Instrumentation : diameter tape , calliper ( derived from datagroup ) diameter tape , calliper Helper ( dbh.comment ) , dimensionless dbh.comment Helper column to understand other columns in this data set ( dbh.comment : comment on the dbh value ; Datagroup description : Helper ) Helper column to understand other columns in this data set Helper Helper column to understand other columns in this data set comment on the dbh value ; Datagroup description : Helper Diameter at breast @QUALITY$ ( dbhpostmean ) , dimensionless dbhpostmean Diameter of a @ORGANISM$ , measured at 1.3 m height ( dbhpostmean : diameter at breast height posterior mean , extrapolated from basal diameter , if that was not given ; Diameter at breast height ; ; Datagroup description : Diameter at breast height ; Instrumentation : diameter tape , calliper ( derived from datagroup ) ; Instrumentation : diameter tape , calliper ( derived from datagroup ) ) dimensionless real Diameter at breast height Diameter of a tree , measured at 1.3 m height diameter at breast height posterior mean , extrapolated from basal diameter , if that was not given ; Diameter at breast height ; ; Datagroup description : Diameter at breast height ; Instrumentation : diameter tape , calliper ( derived from datagroup ) ; Instrumentation : diameter tape , calliper ( derived from datagroup ) diameter tape , calliper Helper ( dbhpostsd ) , dimensionless dbhpostsd Helper column to understand other columns in this data set ( dbhpostsd : Uncertainty of the dbh extrapolation ( standard deviation of the posterior distribution ) Helper ; Datagroup description : Helper ) dimensionless real Helper Helper column to understand other columns in this data set Uncertainty of the dbh extrapolation ( standard deviation of the posterior distribution ) Helper ; Datagroup description : Helper Helper ( stemsGrEq10 ) , dimensionless stemsGrEq10 Helper column to understand other columns in this data set ( stemsGrEq10 : Probability that a stem would be considerd greater or equal than 10 given it s basal diameter ."
NA,BEF-China Main Experiment 117.8998 118.1483 29.2852 29.10178 ######## ######## All EFN-visiting arthropods All EFN-visiting arthropods mstaab aklein jpeters Main Experiment : Visitors of extrafloral nectaries ( 2012 ) Trees with @MATTER$ ( EFN ) are common in tropical and subtropical forests and the presence of EFN trees within a @ENVIRONMENT$ may influence tree growth .
NA,"Ways to quantify @PHENOMENA$ : rainfall amount open @ENVIRONMENT$ ( collecting bottle ) mmmeasured by a rainfall collecting bottle ; rainfall amount open field ( vaisala ) mmmeasured by the vaisala sensor -- - average rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute intensities open field ( vaisala ) measured by the vaisala sensor -- - rainfall amount ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - average rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge average rainfall intensity ( tipping-bucket ) mm/h -- average rainfall intensity ( tipping-bucket ) -- measured by the tipping-bucket rain gauge Precipitation ( peak_t ) , millimeter per hour peak_t Precipitation measured at the climate station or locally within sites ."
NA,The importance of trophic diversity and species interactions in determining how biodiversity relates to @ENVIRONMENT$ functioning suggests that simply focusing on @QUALITY$ does not give a complete picture as to how ecosystems may change with the loss or gain of species .
NA,@MATTER$ and clays ) ; and ( 3 ) @ENVIRONMENT$ ( referred to as `` peat peat ) .
NA,"@PHENOMENA$ / Root intensity , Headline : @ENVIRONMENT$ I ; bio_root45 Soil description ( according to `` Bodenkundliche Kartieranleitung Kartieranleitung ) ( bio_bio_feat46 ) , bio_bio_feat46 Basic information on soil properties , according to `` Eckelmann , W. , Sponagel , H. , Grottenthaler , W. , Hartmann , J. K. , Hartwich , R. , Janetzko , P. , ... & Traidl , R. ( 2005 ) ."
NA,"Indicators : Access to electricity , Adjusted savings , @ENVIRONMENT$ , Agricultural methane emissions , Agricultural nitrous oxide emissions , Arable land , Bird species , @PHENOMENA$ , CO2 emissions from gaseous fuel consumption , CO2 emissions from liquid fuel consumption , CO2 emissions from solid fuel consumption , Capture fisheries production , Coal rents , Energy related methane emissions , Fish species , Forest area , Forest rents , Land area , Land area where elevation is below 5 meters , Mammal species , Marine protected areas , Methane emissions , Methane emissions in energy sector , Mineral rents , Natural gas rents , Nitrous oxide emissions , Nitrous oxide emissions in energy sector , Oil rents , PM2.5 air pollution , People practicing open defecation , People using at least basic drinking water services , People using at least basic sanitation services , People using safely managed drinking water services , People using safely managed sanitation services , Plant species , Population living in areas where elevation is below 5 meters , Renewable electricity output , Renewable energy consumption , Renewable internal freshwater resources , Renewable internal freshwater resources per capita , Rural land area , Rural land area where elevation is below 5 meters , Rural population living in areas where elevation is below 5 meters , Surface area , Terrestrial and marine protected areas , Terrestrial protected areas , Total fisheries production , Total natural resources rents , Urban land area , Urban land area where elevation is below 5 meters , Urban population living in areas where elevation is below 5 meters Methodology - Registry Source : Last updated at : ######## License - Creative Commons Attribution International CC-BY environment_indicators_for_greenland_1 country_name Country Name string # string country_name country_iso3 Country ISO3 string # string country_iso3 year Year gyear # gYear year indicator_name Indicator Name string # string indicator_name indicator_code Indicator Code string # string indicator_code value Value number # decimal value data/environment_indicators_for_greenland_1.csv csv original/environment-indicators-for-greenland-1.csv original/environment-indicators-for-greenland-1.csv csv text/csv 211273 environment hxl indicators greenland"
have,"focal tree species identity trait ( PSI50 ) , MPa PSI50 trait ( PSI50 : water potential at which 50 % of xylem hydraulic conductivity is lost , data provided in KrÃƒÂ¶ber , Zhang , Ehmig , & Bruelheide ( 2014 ) , PLoS ONE , 9 , e109211 ) dimensionless real trait trait water potential at which 50 % of xylem hydraulic conductivity is lost , data provided in KrÃƒÂ¶ber , Zhang , Ehmig , & Bruelheide ( 2014 ) , PLoS ONE , 9 , e109211 Above and below ground biomass measurement ( SAWP ) , dimensionless SAWP Above and below ground biomass measurement ; Productivity ; Stocks ( SAWP : standardised annual aboveground wood productivity ; aboveground wood productivity ( AWP ) of a given focal tree in a specific census interval devided by the average AWP ( using the 50 % quantile of AWP ) of the respective census ) dimensionless real Above and below ground biomass measurement Above and below ground biomass measurement ; Productivity ; Stocks standardised annual aboveground wood productivity ; aboveground wood productivity ( AWP ) of a given focal tree in a specific census interval devided by the average AWP ( using the 50 % quantile of AWP ) of the respective census Neighbourhood diverstiy ( NCI ) , cm2 cm-2 NCI Diversity of the tree or shrub species surrounding the unit of study ( target tree , plot ) ( NCI : neighbourhood competition index ; the focal trees trees basal area relative to the total basal area of closest neighbours ) dimensionless real Neighbourhood diverstiy Diversity of the tree or @ORGANISM$ surrounding the unit of study ( target tree , plot ) @QUALITY$ ; the focal trees trees basal area relative to the total basal area of closest neighbours Abundance ( nb_count ) , count nb_count Number of individuals determined for the respective category ."
NA,DESCRIPTION DWH NRDA Background Deposition of Bird Carcasses on Walkable Beaches and in @ENVIRONMENT$ SUMMARY Original Title : DWH NRDA Background @PHENOMENA$ of Bird Carcasses on Walkable Beaches and in Marshes This dataset contains the data collected during Deepwater Horizon Bird Study # 24 ( Background Carcass Deposition ) .
occur_in,"Around the Gutianshan NRR extensive @PHENOMENA$ has occurred during the Great Leap Forward in the 1950s , as in most parts of @LOCATION$ ."
NA,"( depth_lb : depth ( lower boundary ) of the sample ) dimensionless real @QUALITY$ Incremental soil depth as opposed to @ENVIRONMENT$ , where each horizon could be of different depth ."
occur_in,"Indicators : Access to electricity , Adjusted savings , Agricultural land , Agricultural methane emissions , Agricultural nitrous oxide emissions , @ENVIRONMENT$ , Bird species , CO2 emissions , CO2 emissions from gaseous @PHENOMENA$ , CO2 emissions from liquid fuel consumption , CO2 emissions from solid fuel consumption , Capture fisheries production , Coal rents , Energy related methane emissions , Fish species , Forest area , Forest rents , Land area , Land area where elevation is below 5 meters , Mammal species , Marine protected areas , Methane emissions , Methane emissions in energy sector , Mineral rents , Natural gas rents , Nitrous oxide emissions , Nitrous oxide emissions in energy sector , Oil rents , PM2.5 air pollution , People practicing open defecation , People using at least basic drinking water services , People using at least basic sanitation services , People using safely managed drinking water services , People using safely managed sanitation services , Plant species , Population living in areas where elevation is below 5 meters , Renewable electricity output , Renewable energy consumption , Renewable internal freshwater resources , Renewable internal freshwater resources per capita , Rural land area , Rural land area where elevation is below 5 meters , Rural population living in areas where elevation is below 5 meters , Surface area , Terrestrial and marine protected areas , Terrestrial protected areas , Total fisheries production , Total natural resources rents , Urban land area , Urban land area where elevation is below 5 meters , Urban population living in areas where elevation is below 5 meters Methodology - Registry"
